Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month,Recency,Frequency,Monetary
1017,2024-09-25,CUST116,Male,25,Sports,5,50,250,2024-09,97,2,2750
1018,2024-05-08,CUST739,Female,55,Electronics,2,50,100,2024-05,68,4,820
1019,2024-09-05,CUST210,Male,39,Beauty,5,30,150,2024-09,114,5,1190
1020,2024-02-17,CUST142,Female,61,Beauty,4,50,200,2024-02,4,6,2620
1021,2024-01-31,CUST583,Female,61,Sports,1,100,100,2024-01,244,5,1400
1022,2024-02-24,CUST421,Female,58,Food,3,10,30,2024-02,311,1,30
1023,2024-03-16,CUST312,Female,30,Electronics,2,30,60,2024-03,58,4,730
1024,2024-07-29,CUST359,Female,38,Clothing,3,200,600,2024-07,39,2,2600
1025,2024-09-26,CUST089,Male,27,Electronics,3,30,90,2024-09,9,9,2470
1026,2024-02-15,CUST358,Male,41,Clothing,2,100,200,2024-02,320,2,700
1027,2024-04-16,CUST670,Male,49,Clothing,1,100,100,2024-04,259,1,100
1028,2024-12-25,CUST652,Female,62,Food,4,10,40,2024-12,6,3,70
1029,2024-07-25,CUST554,Female,56,Food,4,30,120,2024-07,70,4,2240
1030,2024-12-01,CUST705,Female,30,Sports,5,50,250,2024-12,30,3,650
1031,2024-01-25,CUST194,Female,19,Electronics,5,500,2500,2024-01,4,3,2660
1032,2024-03-27,CUST481,Female,38,Electronics,2,50,100,2024-03,59,6,1130
1033,2024-06-16,CUST539,Female,64,Beauty,5,30,150,2024-06,43,3,220
1034,2024-06-28,CUST502,Male,26,Clothing,1,100,100,2024-06,8,5,590
1035,2024-03-24,CUST686,Male,49,Food,4,20,80,2024-03,282,2,180
1036,2024-05-01,CUST693,Female,26,Beauty,2,20,40,2024-05,119,5,3890
1037,2024-07-21,CUST150,Male,44,Sports,2,200,400,2024-07,40,4,1500
1038,2024-05-22,CUST413,Male,60,Clothing,3,200,600,2024-05,223,2,800
1039,2024-11-08,CUST019,Female,23,Food,3,10,30,2024-11,53,4,2950
1040,2024-02-20,CUST612,Female,55,Sports,5,50,250,2024-02,178,3,500
1041,2024-02-21,CUST019,Male,50,Food,1,20,20,2024-02,53,4,2950
1042,2024-01-01,CUST633,Male,38,Clothing,4,200,800,2024-01,23,3,1030
1043,2024-05-04,CUST227,Male,28,Clothing,2,500,1000,2024-05,9,3,1380
1044,2024-10-07,CUST249,Male,60,Sports,3,50,150,2024-10,85,2,240
1045,2024-04-25,CUST514,Female,29,Food,5,10,50,2024-04,224,3,1150
1046,2024-01-11,CUST260,Male,38,Electronics,2,30,60,2024-01,115,2,260
1047,2024-07-01,CUST142,Female,57,Electronics,4,500,2000,2024-07,4,6,2620
1048,2024-03-08,CUST128,Male,35,Food,2,10,20,2024-03,3,4,390
1049,2024-11-23,CUST144,Male,46,Beauty,2,20,40,2024-11,38,4,510
1050,2024-02-07,CUST311,Female,37,Beauty,2,50,100,2024-02,147,4,1100
1051,2024-05-12,CUST251,Female,24,Beauty,1,20,20,2024-05,233,2,170
1052,2024-05-01,CUST605,Female,40,Beauty,3,30,90,2024-05,98,5,2910
1053,2024-09-13,CUST123,Male,61,Electronics,1,50,50,2024-09,45,6,2880
1054,2024-02-07,CUST600,Male,54,Beauty,3,30,90,2024-02,44,7,1770
1055,2024-01-30,CUST551,Female,50,Electronics,5,30,150,2024-01,42,5,2830
1056,2024-03-14,CUST682,Male,41,Sports,5,50,250,2024-03,110,5,1690
1057,2024-03-09,CUST230,Male,36,Sports,5,100,500,2024-03,194,4,1150
1058,2024-12-16,CUST054,Female,59,Clothing,2,200,400,2024-12,15,3,720
1059,2024-02-07,CUST021,Male,58,Clothing,3,200,600,2024-02,153,3,790
1060,2024-05-23,CUST791,Female,61,Food,3,20,60,2024-05,185,3,290
1061,2024-06-20,CUST578,Male,58,Sports,2,200,400,2024-06,55,5,1610
1062,2024-01-15,CUST309,Female,48,Beauty,3,30,90,2024-01,46,8,3340
1063,2024-05-13,CUST181,Female,30,Electronics,2,500,1000,2024-05,232,2,1100
1064,2024-06-29,CUST699,Male,23,Electronics,5,50,250,2024-06,103,4,2290
1065,2024-09-01,CUST062,Female,30,Electronics,2,100,200,2024-09,121,1,200
1066,2024-08-19,CUST101,Female,32,Sports,5,200,1000,2024-08,134,2,1500
1067,2024-09-30,CUST274,Female,25,Sports,5,200,1000,2024-09,92,3,2000
1068,2024-07-21,CUST664,Male,24,Food,1,10,10,2024-07,7,5,1180
1069,2024-07-27,CUST679,Female,43,Sports,3,50,150,2024-07,23,5,570
1070,2024-04-19,CUST135,Male,52,Clothing,2,200,400,2024-04,137,4,3650
1071,2024-02-20,CUST148,Male,37,Food,5,20,100,2024-02,33,5,2500
1072,2024-07-17,CUST174,Female,62,Beauty,5,30,150,2024-07,140,3,980
1073,2024-02-01,CUST239,Male,62,Food,5,30,150,2024-02,198,2,180
1074,2024-08-26,CUST620,Male,48,Sports,1,100,100,2024-08,127,5,620
1075,2024-12-16,CUST005,Female,52,Food,2,20,40,2024-12,15,3,250
1076,2024-10-04,CUST417,Female,30,Sports,4,200,800,2024-10,30,6,2300
1077,2024-09-22,CUST773,Male,39,Food,3,20,60,2024-09,74,6,3500
1078,2024-04-05,CUST225,Male,19,Electronics,4,500,2000,2024-04,184,4,3150
1079,2024-03-07,CUST558,Female,50,Clothing,3,500,1500,2024-03,82,2,3000
1080,2024-07-26,CUST740,Female,24,Sports,5,50,250,2024-07,29,4,740
1081,2024-10-28,CUST704,Male,22,Beauty,4,50,200,2024-10,64,2,290
1082,2024-04-01,CUST796,Male,47,Sports,5,200,1000,2024-04,274,1,1000
1083,2024-01-05,CUST078,Male,34,Sports,4,50,200,2024-01,113,3,1220
1084,2024-12-15,CUST465,Male,46,Sports,5,50,250,2024-12,16,3,500
1085,2024-06-06,CUST118,Male,31,Food,3,10,30,2024-06,25,4,980
1086,2024-12-28,CUST609,Female,39,Clothing,2,500,1000,2024-12,3,6,1820
1087,2024-11-09,CUST762,Female,42,Clothing,5,100,500,2024-11,3,2,700
1088,2024-03-18,CUST591,Female,44,Beauty,2,30,60,2024-03,84,5,1260
1089,2024-09-05,CUST154,Female,35,Electronics,3,500,1500,2024-09,117,1,1500
1090,2024-09-15,CUST453,Female,32,Food,4,10,40,2024-09,107,1,40
1091,2024-10-23,CUST132,Male,43,Electronics,5,50,250,2024-10,58,2,280
1092,2024-11-19,CUST479,Female,32,Food,3,30,90,2024-11,25,5,640
1093,2024-10-23,CUST084,Female,50,Sports,1,100,100,2024-10,67,4,1020
1094,2024-04-20,CUST781,Female,52,Food,3,30,90,2024-04,7,4,3790
1095,2024-09-28,CUST785,Male,27,Electronics,5,100,500,2024-09,39,2,600
1096,2024-09-04,CUST224,Male,60,Clothing,1,200,200,2024-09,118,4,750
1097,2024-08-07,CUST581,Male,42,Food,4,30,120,2024-08,144,4,830
1098,2024-10-10,CUST596,Male,28,Clothing,4,100,400,2024-10,50,4,1510
1099,2024-09-20,CUST622,Male,38,Beauty,4,50,200,2024-09,102,2,700
1100,2024-07-24,CUST500,Male,29,Clothing,4,100,400,2024-07,98,3,630
1101,2024-02-01,CUST426,Female,26,Sports,3,100,300,2024-02,334,1,300
1102,2024-08-27,CUST136,Female,26,Sports,4,200,800,2024-08,126,3,1840
1103,2024-09-10,CUST732,Female,56,Clothing,3,200,600,2024-09,15,5,1990
1104,2024-02-17,CUST298,Male,58,Beauty,1,30,30,2024-02,318,1,30
1105,2024-05-21,CUST429,Male,18,Clothing,1,500,500,2024-05,23,3,1110
1106,2024-01-29,CUST578,Male,33,Food,5,30,150,2024-01,55,5,1610
1107,2024-01-30,CUST183,Female,24,Sports,4,100,400,2024-01,22,5,2760
1108,2024-03-11,CUST708,Male,34,Clothing,5,500,2500,2024-03,295,1,2500
1109,2024-04-14,CUST102,Female,35,Electronics,5,50,250,2024-04,244,4,1850
1110,2024-07-08,CUST364,Male,59,Clothing,3,200,600,2024-07,175,3,930
1111,2024-08-15,CUST305,Female,29,Sports,1,200,200,2024-08,35,4,430
1112,2024-11-04,CUST207,Female,64,Electronics,5,30,150,2024-11,57,3,420
1113,2024-04-25,CUST192,Female,64,Beauty,1,30,30,2024-04,19,6,1800
1114,2024-09-13,CUST663,Female,44,Clothing,4,100,400,2024-09,15,5,2910
1115,2024-07-31,CUST319,Female,20,Sports,1,50,50,2024-07,90,3,1450
1116,2024-08-05,CUST429,Female,24,Food,1,10,10,2024-08,23,3,1110
1117,2024-05-05,CUST763,Female,32,Electronics,4,500,2000,2024-05,136,2,2060
1118,2024-03-22,CUST783,Male,54,Sports,3,100,300,2024-03,169,3,1400
1119,2024-11-23,CUST248,Female,40,Electronics,3,500,1500,2024-11,24,5,3200
1120,2024-11-15,CUST757,Male,39,Food,3,10,30,2024-11,16,4,2060
1121,2024-08-09,CUST581,Female,59,Food,4,20,80,2024-08,144,4,830
1122,2024-01-10,CUST176,Male,63,Food,4,10,40,2024-01,10,3,3540
1123,2024-07-16,CUST465,Male,55,Beauty,5,30,150,2024-07,16,3,500
1124,2024-02-05,CUST173,Male,33,Beauty,1,30,30,2024-02,146,2,830
1125,2024-03-09,CUST113,Male,33,Sports,1,100,100,2024-03,4,6,1700
1126,2024-10-13,CUST609,Female,33,Electronics,4,30,120,2024-10,3,6,1820
1127,2024-02-02,CUST113,Male,33,Clothing,4,200,800,2024-02,4,6,1700
1128,2024-07-27,CUST792,Female,63,Food,2,30,60,2024-07,150,2,1060
1129,2024-05-12,CUST548,Male,41,Beauty,4,20,80,2024-05,233,5,2380
1130,2024-05-19,CUST242,Male,46,Food,3,20,60,2024-05,79,4,600
1131,2024-11-03,CUST236,Male,20,Sports,2,50,100,2024-11,4,2,120
1132,2024-04-20,CUST595,Male,64,Sports,3,50,150,2024-04,17,4,780
1133,2024-11-02,CUST304,Female,40,Food,4,10,40,2024-11,59,5,820
1134,2024-05-21,CUST218,Male,61,Electronics,4,500,2000,2024-05,120,2,2050
1135,2024-05-09,CUST070,Male,32,Food,5,10,50,2024-05,86,6,1240
1136,2024-10-03,CUST619,Male,55,Food,2,10,20,2024-10,89,3,850
1137,2024-04-16,CUST240,Female,52,Electronics,3,30,90,2024-04,75,4,2360
1138,2024-01-20,CUST126,Female,64,Beauty,3,30,90,2024-01,6,3,170
1139,2024-10-18,CUST438,Female,56,Sports,5,100,500,2024-10,74,2,900
1140,2024-12-29,CUST432,Male,27,Beauty,3,30,90,2024-12,2,3,270
1141,2024-06-08,CUST738,Female,26,Beauty,4,20,80,2024-06,206,3,180
1142,2024-09-12,CUST436,Male,25,Sports,3,200,600,2024-09,69,4,2300
1143,2024-05-02,CUST019,Female,22,Clothing,5,500,2500,2024-05,53,4,2950
1144,2024-04-01,CUST445,Female,64,Electronics,3,500,1500,2024-04,89,3,1650
1145,2024-05-20,CUST338,Male,27,Electronics,2,500,1000,2024-05,124,3,1210
1146,2024-03-04,CUST612,Male,45,Sports,1,50,50,2024-03,178,3,500
1147,2024-08-03,CUST027,Female,61,Electronics,1,500,500,2024-08,50,5,4700
1148,2024-11-22,CUST031,Male,40,Food,4,10,40,2024-11,39,2,540
1149,2024-01-09,CUST010,Male,21,Sports,5,100,500,2024-01,209,5,1570
1150,2024-05-06,CUST474,Male,28,Sports,5,100,500,2024-05,157,4,1800
1151,2024-07-20,CUST379,Female,39,Beauty,5,50,250,2024-07,164,1,250
1152,2024-11-06,CUST509,Female,46,Electronics,4,500,2000,2024-11,55,3,2600
1153,2024-10-19,CUST697,Male,22,Sports,1,200,200,2024-10,73,4,740
1154,2024-03-16,CUST658,Male,35,Clothing,4,500,2000,2024-03,290,1,2000
1155,2024-07-09,CUST283,Female,30,Electronics,2,50,100,2024-07,17,4,1220
1156,2024-06-24,CUST222,Female,26,Beauty,1,30,30,2024-06,151,2,80
1157,2024-09-19,CUST089,Male,23,Food,5,10,50,2024-09,9,9,2470
1158,2024-06-22,CUST567,Female,42,Clothing,1,100,100,2024-06,184,4,750
1159,2024-06-10,CUST264,Female,27,Beauty,3,30,90,2024-06,190,2,210
1160,2024-02-24,CUST591,Male,42,Sports,5,100,500,2024-02,84,5,1260
1161,2024-06-22,CUST609,Male,19,Electronics,4,50,200,2024-06,3,6,1820
1162,2024-01-03,CUST144,Female,21,Sports,2,200,400,2024-01,38,4,510
1163,2024-01-09,CUST045,Male,25,Beauty,4,30,120,2024-01,160,2,2120
1164,2024-03-25,CUST757,Male,57,Clothing,5,200,1000,2024-03,16,4,2060
1165,2024-06-17,CUST695,Male,28,Sports,5,200,1000,2024-06,176,4,1170
1166,2024-08-03,CUST792,Male,64,Electronics,2,500,1000,2024-08,150,2,1060
1167,2024-01-27,CUST504,Male,33,Clothing,1,100,100,2024-01,339,1,100
1168,2024-01-29,CUST377,Male,54,Food,2,20,40,2024-01,124,4,200
1169,2024-11-23,CUST292,Male,35,Sports,1,100,100,2024-11,38,3,700
1170,2024-07-22,CUST387,Male,31,Beauty,5,50,250,2024-07,93,3,350
1171,2024-04-15,CUST029,Male,24,Food,5,20,100,2024-04,39,5,1700
1172,2024-06-13,CUST631,Male,35,Clothing,1,500,500,2024-06,201,1,500
1173,2024-02-23,CUST761,Female,42,Beauty,3,20,60,2024-02,245,2,260
1174,2024-06-14,CUST510,Male,20,Sports,5,200,1000,2024-06,200,2,1060
1175,2024-08-20,CUST593,Male,31,Food,3,10,30,2024-08,85,2,60
1176,2024-09-07,CUST084,Male,58,Food,1,20,20,2024-09,67,4,1020
1177,2024-04-28,CUST778,Female,18,Clothing,3,500,1500,2024-04,95,3,1890
1178,2024-08-02,CUST244,Male,29,Beauty,1,50,50,2024-08,151,4,950
1179,2024-08-14,CUST368,Female,51,Beauty,5,20,100,2024-08,63,6,2450
1180,2024-07-07,CUST729,Male,52,Sports,3,200,600,2024-07,177,2,1000
1181,2024-01-05,CUST164,Female,35,Beauty,1,50,50,2024-01,316,2,2050
1182,2024-05-05,CUST735,Male,26,Sports,4,50,200,2024-05,135,3,830
1183,2024-03-19,CUST125,Male,43,Beauty,4,20,80,2024-03,217,3,340
1184,2024-01-22,CUST212,Male,42,Clothing,3,500,1500,2024-01,177,2,1800
1185,2024-05-16,CUST089,Female,38,Clothing,3,500,1500,2024-05,9,9,2470
1186,2024-01-05,CUST158,Female,40,Food,1,10,10,2024-01,361,1,10
1187,2024-11-20,CUST497,Male,31,Beauty,1,20,20,2024-11,41,3,310
1188,2024-08-06,CUST551,Male,35,Beauty,1,50,50,2024-08,42,5,2830
1189,2024-03-12,CUST423,Male,38,Electronics,1,30,30,2024-03,140,3,230
1190,2024-04-30,CUST761,Male,52,Clothing,1,200,200,2024-04,245,2,260
1191,2024-01-03,CUST081,Male,61,Sports,2,200,400,2024-01,293,3,560
1192,2024-09-15,CUST618,Female,51,Electronics,2,50,100,2024-09,107,2,900
1193,2024-03-24,CUST090,Female,59,Clothing,5,100,500,2024-03,236,4,2140
1194,2024-08-29,CUST025,Male,28,Beauty,3,20,60,2024-08,79,4,790
1195,2024-03-23,CUST482,Male,18,Sports,4,50,200,2024-03,283,1,200
1196,2024-01-31,CUST091,Female,37,Electronics,3,100,300,2024-01,279,2,1800
1197,2024-02-19,CUST302,Male,48,Beauty,5,50,250,2024-02,316,1,250
1198,2024-07-27,CUST151,Male,50,Clothing,5,100,500,2024-07,125,3,710
1199,2024-04-09,CUST481,Female,47,Food,5,10,50,2024-04,59,6,1130
1200,2024-06-24,CUST124,Male,38,Clothing,5,500,2500,2024-06,190,4,2750
1201,2024-04-25,CUST223,Female,19,Beauty,4,50,200,2024-04,41,3,380
1202,2024-01-13,CUST732,Female,34,Clothing,1,200,200,2024-01,15,5,1990
1203,2024-09-04,CUST615,Female,39,Electronics,3,30,90,2024-09,118,3,430
1204,2024-05-22,CUST109,Female,33,Food,5,30,150,2024-05,142,5,1570
1205,2024-05-16,CUST755,Female,25,Sports,5,50,250,2024-05,229,2,280
1206,2024-11-04,CUST404,Female,39,Electronics,2,500,1000,2024-11,57,2,1200
1207,2024-05-18,CUST047,Female,25,Clothing,5,500,2500,2024-05,227,1,2500
1208,2024-06-04,CUST689,Male,61,Sports,3,50,150,2024-06,10,7,1710
1209,2024-07-17,CUST551,Male,18,Beauty,1,30,30,2024-07,42,5,2830
1210,2024-01-18,CUST662,Male,53,Food,3,30,90,2024-01,348,1,90
1211,2024-08-07,CUST247,Male,59,Electronics,5,500,2500,2024-08,37,4,4080
1212,2024-06-01,CUST695,Male,19,Electronics,1,30,30,2024-06,176,4,1170
1213,2024-10-07,CUST473,Male,27,Electronics,2,500,1000,2024-10,85,3,1180
1214,2024-11-03,CUST312,Female,43,Electronics,5,30,150,2024-11,58,4,730
1215,2024-12-25,CUST126,Male,23,Food,1,20,20,2024-12,6,3,170
1216,2024-06-24,CUST143,Female,60,Beauty,5,50,250,2024-06,105,3,1250
1217,2024-10-20,CUST621,Male,60,Sports,4,50,200,2024-10,28,5,900
1218,2024-01-04,CUST350,Female,30,Sports,5,200,1000,2024-01,107,5,1300
1219,2024-09-13,CUST156,Female,24,Clothing,4,200,800,2024-09,48,4,2590
1220,2024-02-10,CUST492,Male,23,Sports,4,50,200,2024-02,325,2,1200
1221,2024-10-14,CUST503,Male,51,Clothing,5,500,2500,2024-10,1,4,3720
1222,2024-06-05,CUST668,Female,48,Beauty,3,30,90,2024-06,107,3,260
1223,2024-09-04,CUST555,Female,37,Electronics,4,50,200,2024-09,49,2,600
1224,2024-06-10,CUST648,Female,62,Electronics,5,500,2500,2024-06,11,4,2850
1225,2024-04-30,CUST790,Male,23,Food,1,10,10,2024-04,27,6,420
1226,2024-02-14,CUST402,Female,49,Sports,1,50,50,2024-02,142,6,520
1227,2024-09-10,CUST675,Female,35,Beauty,3,30,90,2024-09,112,1,90
1228,2024-12-12,CUST152,Female,51,Food,2,30,60,2024-12,19,2,1060
1229,2024-08-31,CUST577,Female,44,Clothing,1,500,500,2024-08,122,2,700
1230,2024-06-05,CUST013,Female,48,Food,3,10,30,2024-06,188,2,120
1231,2024-11-26,CUST138,Female,64,Beauty,3,50,150,2024-11,17,7,1100
1232,2024-11-24,CUST032,Male,31,Beauty,5,20,100,2024-11,37,3,230
1233,2024-02-24,CUST224,Female,38,Clothing,4,100,400,2024-02,118,4,750
1234,2024-03-18,CUST663,Female,55,Sports,4,200,800,2024-03,15,5,2910
1235,2024-04-19,CUST162,Female,62,Food,1,30,30,2024-04,82,3,2130
1236,2024-08-19,CUST362,Male,53,Electronics,3,100,300,2024-08,134,5,1280
1237,2024-10-25,CUST309,Male,25,Food,5,10,50,2024-10,46,8,3340
1238,2024-11-24,CUST320,Male,61,Clothing,1,200,200,2024-11,37,3,420
1239,2024-02-13,CUST297,Female,50,Electronics,4,30,120,2024-02,71,3,230
1240,2024-08-18,CUST113,Female,27,Clothing,2,100,200,2024-08,4,6,1700
1241,2024-07-07,CUST315,Female,60,Food,3,20,60,2024-07,72,4,370
1242,2024-09-28,CUST065,Female,33,Sports,3,100,300,2024-09,94,2,420
1243,2024-11-12,CUST100,Female,18,Food,2,10,20,2024-11,49,4,2170
1244,2024-09-30,CUST214,Female,44,Beauty,5,20,100,2024-09,86,6,2980
1245,2024-09-27,CUST534,Female,47,Beauty,5,30,150,2024-09,34,4,770
1246,2024-01-20,CUST626,Female,49,Beauty,2,20,40,2024-01,68,5,1150
1247,2024-03-19,CUST304,Male,64,Beauty,4,20,80,2024-03,59,5,820
1248,2024-03-29,CUST570,Female,46,Clothing,2,100,200,2024-03,196,3,480
1249,2024-04-06,CUST354,Male,18,Electronics,3,30,90,2024-04,1,2,590
1250,2024-12-24,CUST014,Female,35,Food,3,10,30,2024-12,7,2,830
1251,2024-07-12,CUST376,Male,37,Electronics,5,100,500,2024-07,172,1,500
1252,2024-04-19,CUST144,Male,41,Beauty,1,20,20,2024-04,38,4,510
1253,2024-01-20,CUST024,Female,50,Electronics,4,50,200,2024-01,59,5,2110
1254,2024-10-24,CUST728,Male,24,Clothing,4,500,2000,2024-10,68,3,2860
1255,2024-05-09,CUST090,Female,62,Food,1,20,20,2024-05,236,4,2140
1256,2024-06-09,CUST408,Male,19,Food,2,10,20,2024-06,67,5,1800
1257,2024-01-06,CUST548,Female,27,Clothing,2,100,200,2024-01,233,5,2380
1258,2024-05-06,CUST171,Female,42,Sports,4,50,200,2024-05,109,3,500
1259,2024-10-19,CUST138,Female,44,Beauty,1,50,50,2024-10,17,7,1100
1260,2024-07-10,CUST781,Male,20,Electronics,5,500,2500,2024-07,7,4,3790
1261,2024-08-26,CUST353,Female,48,Beauty,5,20,100,2024-08,127,3,1750
1262,2024-05-31,CUST299,Female,29,Beauty,4,50,200,2024-05,1,6,1610
1263,2024-05-07,CUST500,Male,29,Beauty,4,20,80,2024-05,98,3,630
1264,2024-07-04,CUST499,Female,37,Sports,2,100,200,2024-07,50,2,350
1265,2024-09-07,CUST552,Female,59,Clothing,4,200,800,2024-09,60,4,1100
1266,2024-09-01,CUST580,Female,49,Clothing,2,500,1000,2024-09,24,4,1750
1267,2024-06-15,CUST336,Male,41,Sports,5,200,1000,2024-06,199,1,1000
1268,2024-06-18,CUST570,Male,57,Food,4,20,80,2024-06,196,3,480
1269,2024-08-15,CUST206,Male,22,Food,5,10,50,2024-08,117,3,290
1270,2024-01-17,CUST757,Female,43,Clothing,5,200,1000,2024-01,16,4,2060
1271,2024-08-09,CUST101,Female,51,Electronics,5,100,500,2024-08,134,2,1500
1272,2024-02-07,CUST326,Male,36,Sports,1,50,50,2024-02,72,4,2100
1273,2024-11-06,CUST578,Male,24,Electronics,2,30,60,2024-11,55,5,1610
1274,2024-08-01,CUST707,Female,63,Food,5,10,50,2024-08,97,4,870
1275,2024-09-04,CUST692,Female,46,Sports,1,50,50,2024-09,118,2,70
1276,2024-12-23,CUST066,Female,46,Electronics,2,30,60,2024-12,8,2,1060
1277,2024-04-24,CUST716,Female,22,Food,4,20,80,2024-04,37,6,1370
1278,2024-03-10,CUST583,Male,40,Clothing,4,100,400,2024-03,244,5,1400
1279,2024-04-26,CUST209,Male,58,Electronics,3,30,90,2024-04,249,2,490
1280,2024-04-19,CUST340,Male,62,Electronics,5,100,500,2024-04,119,3,570
1281,2024-08-17,CUST486,Female,45,Food,1,30,30,2024-08,63,3,490
1282,2024-07-30,CUST419,Female,19,Beauty,5,50,250,2024-07,90,4,1190
1283,2024-05-01,CUST633,Male,43,Sports,1,200,200,2024-05,23,3,1030
1284,2024-02-14,CUST219,Male,39,Sports,3,100,300,2024-02,163,4,1140
1285,2024-07-23,CUST240,Male,41,Electronics,4,500,2000,2024-07,75,4,2360
1286,2024-05-09,CUST682,Female,29,Electronics,3,50,150,2024-05,110,5,1690
1287,2024-01-17,CUST183,Male,44,Electronics,3,500,1500,2024-01,22,5,2760
1288,2024-08-28,CUST151,Male,46,Beauty,5,30,150,2024-08,125,3,710
1289,2024-10-26,CUST415,Female,46,Food,3,10,30,2024-10,6,8,4170
1290,2024-08-08,CUST727,Male,53,Sports,5,200,1000,2024-08,26,4,1370
1291,2024-09-28,CUST400,Male,36,Beauty,3,30,90,2024-09,8,6,840
1292,2024-08-11,CUST578,Male,26,Sports,4,200,800,2024-08,55,5,1610
1293,2024-09-07,CUST639,Female,48,Food,1,20,20,2024-09,21,3,1050
1294,2024-02-24,CUST209,Female,22,Sports,4,100,400,2024-02,249,2,490
1295,2024-12-05,CUST273,Male,39,Electronics,2,50,100,2024-12,26,4,1480
1296,2024-05-09,CUST231,Female,21,Clothing,1,200,200,2024-05,183,3,730
1297,2024-12-10,CUST394,Female,57,Clothing,5,200,1000,2024-12,8,2,1150
1298,2024-07-21,CUST299,Female,50,Food,4,20,80,2024-07,1,6,1610
1299,2024-08-06,CUST311,Male,19,Clothing,2,200,400,2024-08,147,4,1100
1300,2024-03-31,CUST502,Male,25,Food,1,10,10,2024-03,8,5,590
1301,2024-07-29,CUST377,Male,42,Food,1,10,10,2024-07,124,4,200
1302,2024-05-31,CUST203,Male,24,Food,3,10,30,2024-05,50,3,140
1303,2024-02-15,CUST720,Female,51,Clothing,5,500,2500,2024-02,34,5,3780
1304,2024-07-25,CUST467,Male,31,Sports,5,100,500,2024-07,26,4,1520
1305,2024-07-13,CUST211,Female,21,Clothing,5,500,2500,2024-07,21,6,3460
1306,2024-12-30,CUST401,Female,47,Clothing,1,500,500,2024-12,1,2,590
1307,2024-06-01,CUST601,Female,36,Clothing,3,200,600,2024-06,33,8,6100
1308,2024-02-14,CUST202,Female,51,Food,1,30,30,2024-02,37,6,1410
1309,2024-09-10,CUST015,Female,34,Electronics,5,100,500,2024-09,22,5,1350
1310,2024-10-18,CUST425,Male,58,Clothing,5,100,500,2024-10,74,2,700
1311,2024-07-31,CUST496,Female,37,Food,2,20,40,2024-07,30,3,300
1312,2024-08-14,CUST216,Female,55,Food,3,20,60,2024-08,139,2,140
1313,2024-10-10,CUST040,Female,47,Beauty,2,20,40,2024-10,38,4,4340
1314,2024-08-10,CUST156,Male,37,Electronics,3,30,90,2024-08,48,4,2590
1315,2024-02-14,CUST733,Male,52,Sports,5,50,250,2024-02,76,3,550
1316,2024-01-02,CUST048,Male,23,Clothing,5,200,1000,2024-01,156,2,1060
1317,2024-12-14,CUST665,Male,42,Sports,2,200,400,2024-12,17,3,730
1318,2024-08-09,CUST781,Female,41,Clothing,2,200,400,2024-08,7,4,3790
1319,2024-10-28,CUST601,Male,59,Sports,3,200,600,2024-10,33,8,6100
1320,2024-03-03,CUST693,Female,21,Sports,5,50,250,2024-03,119,5,3890
1321,2024-09-01,CUST693,Male,59,Clothing,4,500,2000,2024-09,119,5,3890
1322,2024-05-23,CUST361,Female,23,Sports,1,50,50,2024-05,206,4,580
1323,2024-06-24,CUST495,Male,57,Food,1,30,30,2024-06,25,3,2280
1324,2024-07-09,CUST672,Male,34,Beauty,2,20,40,2024-07,51,6,1350
1325,2024-12-25,CUST487,Male,23,Electronics,4,50,200,2024-12,6,2,350
1326,2024-11-09,CUST037,Male,20,Food,1,10,10,2024-11,52,4,320
1327,2024-05-02,CUST142,Female,36,Beauty,2,30,60,2024-05,4,6,2620
1328,2024-09-15,CUST350,Male,20,Electronics,3,50,150,2024-09,107,5,1300
1329,2024-04-09,CUST180,Male,30,Food,4,20,80,2024-04,266,1,80
1330,2024-01-21,CUST511,Female,59,Food,1,10,10,2024-01,271,3,1160
1331,2024-01-15,CUST481,Female,44,Sports,3,50,150,2024-01,59,6,1130
1332,2024-06-08,CUST752,Female,64,Beauty,3,20,60,2024-06,7,5,3220
1333,2024-10-24,CUST626,Female,60,Electronics,5,30,150,2024-10,68,5,1150
1334,2024-09-11,CUST632,Female,22,Sports,2,200,400,2024-09,63,4,2080
1335,2024-03-21,CUST141,Female,63,Beauty,3,20,60,2024-03,256,2,460
1336,2024-09-26,CUST702,Male,34,Sports,1,50,50,2024-09,76,2,450
1337,2024-03-29,CUST017,Male,48,Clothing,1,500,500,2024-03,277,1,500
1338,2024-06-17,CUST718,Male,27,Sports,4,50,200,2024-06,61,4,2500
1339,2024-10-25,CUST653,Female,30,Sports,5,100,500,2024-10,1,5,1050
1340,2024-03-11,CUST606,Female,35,Sports,1,100,100,2024-03,58,5,1800
1341,2024-07-06,CUST648,Male,53,Food,3,30,90,2024-07,11,4,2850
1342,2024-08-10,CUST561,Male,53,Sports,3,100,300,2024-08,38,3,890
1343,2024-05-04,CUST479,Female,60,Beauty,5,30,150,2024-05,25,5,640
1344,2024-08-11,CUST109,Male,53,Beauty,5,50,250,2024-08,142,5,1570
1345,2024-05-04,CUST732,Female,32,Food,2,20,40,2024-05,15,5,1990
1346,2024-07-17,CUST587,Male,29,Food,2,30,60,2024-07,167,3,1380
1347,2024-08-02,CUST369,Female,56,Sports,2,200,400,2024-08,4,3,510
